id,target,acquirer,order_total_spent,credit_card_type,credit_card_company,model_score_category
250753,1,acquirer_A,175,DEBIT,company_2,intermediate_score
232631,1,acquirer_A,82,DEBIT,company_1,high_score
215173,0,acquirer_A,126,DEBIT,company_2,intermediate_score
225436,0,acquirer_A,135,DEBIT,company_2,intermediate_score
235399,0,acquirer_A,135,DEBIT,company_2,intermediate_score
189365,0,acquirer_A,135,DEBIT,company_2,intermediate_score
182796,1,acquirer_A,166,DEBIT,company_1,low_score
289396,1,acquirer_A,181,DEBIT,company_2,intermediate_score
138178,1,acquirer_A,155,DEBIT,company_1,intermediate_score
255276,1,acquirer_A,92,DEBIT,company_2,high_score
183777,1,acquirer_B,166,DEBIT,company_1,low_score
135873,1,acquirer_A,125,CREDIT,company_1,intermediate_score
196053,1,acquirer_A,209,CREDIT,company_2,intermediate_score
188468,1,acquirer_A,77,DEBIT,company_2,intermediate_score
287564,1,acquirer_A,271,CREDIT,company_2,intermediate_score
296732,1,acquirer_B,56,CREDIT,company_1,high_score
273969,1,acquirer_A,217,CREDIT,company_2,intermediate_score
273164,1,acquirer_A,61,CREDIT,company_2,intermediate_score
171994,1,acquirer_A,164,CREDIT,company_1,low_score
198637,1,acquirer_A,106,DEBIT,company_2,high_score
250481,1,acquirer_A,59,CREDIT,company_2,high_score
147013,1,acquirer_A,92,DEBIT,company_1,intermediate_score
265565,1,acquirer_A,125,DEBIT,company_1,intermediate_score
146709,0,acquirer_A,218,CREDIT,company_2,high_score
105986,1,acquirer_A,218,DEBIT,company_2,high_score
259916,1,acquirer_A,87,DEBIT,company_2,high_score
228253,1,acquirer_A,62,DEBIT,company_1,low_score
171833,1,acquirer_A,110,DEBIT,company_1,low_score
293001,0,acquirer_A,65,DEBIT,company_2,intermediate_score
195316,1,acquirer_B,106,DEBIT,company_1,high_score
202823,1,acquirer_A,95,DEBIT,company_2,high_score
209876,0,acquirer_A,142,DEBIT,company_1,intermediate_score
277999,1,acquirer_A,223,DEBIT,company_1,intermediate_score
215669,1,acquirer_A,130,DEBIT,company_1,high_score
265240,1,acquirer_A,153,CREDIT,company_1,high_score
122982,0,acquirer_B,187,CREDIT,company_2,low_score
291630,1,acquirer_A,119,DEBIT,company_1,low_score
158077,1,acquirer_B,80,CREDIT,company_2,intermediate_score
259278,1,acquirer_A,248,CREDIT,company_2,intermediate_score
223122,1,acquirer_A,246,CREDIT,company_2,low_score
249416,1,acquirer_A,162,CREDIT,company_1,intermediate_score
131247,1,acquirer_B,116,CREDIT,company_2,intermediate_score
107474,1,acquirer_A,31,DEBIT,company_1,high_score
230936,1,acquirer_A,98,DEBIT,company_2,intermediate_score
164463,1,acquirer_A,117,CREDIT,company_1,high_score
247898,1,acquirer_A,245,CREDIT,company_2,intermediate_score
230496,1,acquirer_A,137,CREDIT,company_2,intermediate_score
259399,1,acquirer_B,38,CREDIT,company_2,intermediate_score
201596,1,acquirer_A,41,DEBIT,company_2,low_score
272075,1,acquirer_A,73,DEBIT,company_1,high_score
212954,1,acquirer_A,155,CREDIT,company_2,intermediate_score
166512,1,acquirer_B,96,DEBIT,company_1,intermediate_score
167852,1,acquirer_A,108,DEBIT,company_1,intermediate_score
192459,1,acquirer_B,80,DEBIT,company_1,high_score
262967,1,acquirer_A,99,DEBIT,company_2,intermediate_score
116787,1,acquirer_A,93,CREDIT,company_1,low_score
157995,0,acquirer_B,63,CREDIT,company_2,intermediate_score
243670,1,acquirer_A,54,CREDIT,company_1,high_score
223277,1,acquirer_B,213,DEBIT,company_2,low_score
203451,1,acquirer_B,132,DEBIT,company_1,low_score
228623,1,acquirer_A,107,DEBIT,company_1,low_score
222050,1,acquirer_A,28,CREDIT,company_1,intermediate_score
139480,0,acquirer_B,185,DEBIT,company_2,low_score
130769,1,acquirer_A,49,DEBIT,company_1,high_score
100805,1,acquirer_A,90,CREDIT,company_1,high_score
260712,1,acquirer_B,166,CREDIT,company_2,intermediate_score
267521,1,acquirer_B,93,CREDIT,company_2,intermediate_score
222836,1,acquirer_A,72,DEBIT,company_2,high_score
185658,1,acquirer_A,119,DEBIT,company_1,intermediate_score
222657,1,acquirer_A,180,DEBIT,company_2,intermediate_score
141371,1,acquirer_A,122,CREDIT,company_2,intermediate_score
169870,1,acquirer_A,115,CREDIT,company_1,intermediate_score
120293,0,acquirer_A,168,DEBIT,company_1,high_score
132964,1,acquirer_A,62,DEBIT,company_1,high_score
255090,1,acquirer_A,172,DEBIT,company_2,intermediate_score
237939,1,acquirer_A,42,CREDIT,company_1,intermediate_score
107476,1,acquirer_B,217,CREDIT,company_1,low_score
290685,1,acquirer_A,212,DEBIT,company_1,intermediate_score
140686,1,acquirer_A,134,CREDIT,company_2,intermediate_score
108108,1,acquirer_A,77,CREDIT,company_2,low_score
112724,0,acquirer_A,149,DEBIT,company_1,high_score
288104,1,acquirer_A,149,DEBIT,company_1,high_score
241458,1,acquirer_A,161,DEBIT,company_1,high_score
100369,1,acquirer_A,33,DEBIT,company_1,high_score
270675,1,acquirer_A,86,CREDIT,company_1,high_score
107138,1,acquirer_B,87,DEBIT,company_1,low_score
233476,1,acquirer_A,254,CREDIT,company_2,intermediate_score
178083,1,acquirer_A,158,CREDIT,company_2,intermediate_score
261311,1,acquirer_A,122,CREDIT,company_2,intermediate_score
202102,1,acquirer_A,145,DEBIT,company_2,intermediate_score
112748,1,acquirer_A,21,DEBIT,company_1,high_score
238744,1,acquirer_A,125,CREDIT,company_2,intermediate_score
284466,1,acquirer_A,184,DEBIT,company_1,low_score
244814,1,acquirer_A,67,DEBIT,company_1,intermediate_score
287392,0,acquirer_B,151,DEBIT,company_2,intermediate_score
226682,0,acquirer_B,151,DEBIT,company_2,intermediate_score
229976,0,acquirer_B,151,DEBIT,company_2,intermediate_score
192810,0,acquirer_B,151,CREDIT,company_2,intermediate_score
274557,0,acquirer_B,151,CREDIT,company_2,intermediate_score
247654,0,acquirer_B,169,CREDIT,company_1,low_score
181409,1,acquirer_A,134,CREDIT,company_1,intermediate_score
137006,1,acquirer_B,130,CREDIT,company_1,low_score
114355,1,acquirer_B,160,DEBIT,company_2,intermediate_score
176342,0,acquirer_A,53,DEBIT,company_1,low_score
157951,1,acquirer_A,47,DEBIT,company_2,intermediate_score
139839,1,acquirer_B,225,DEBIT,company_2,low_score
125182,0,acquirer_A,222,CREDIT,company_1,intermediate_score
121902,0,acquirer_A,139,DEBIT,company_1,low_score
133829,1,acquirer_A,115,DEBIT,company_2,intermediate_score
245775,1,acquirer_A,193,DEBIT,company_1,high_score
225216,1,acquirer_A,143,CREDIT,company_2,intermediate_score
119250,1,acquirer_B,76,CREDIT,company_2,high_score
217873,1,acquirer_A,181,CREDIT,company_1,intermediate_score
129356,1,acquirer_A,148,DEBIT,company_1,low_score
284082,1,acquirer_A,133,DEBIT,company_1,high_score
170153,1,acquirer_A,273,CREDIT,company_1,intermediate_score
165005,1,acquirer_A,258,CREDIT,company_2,low_score
299124,1,acquirer_A,148,DEBIT,company_1,intermediate_score
132838,1,acquirer_A,68,DEBIT,company_1,high_score
192336,0,acquirer_A,79,CREDIT,company_1,low_score
163632,1,acquirer_A,275,DEBIT,company_2,high_score
262990,1,acquirer_A,46,DEBIT,company_2,low_score
152202,1,acquirer_A,108,CREDIT,company_1,intermediate_score
246726,1,acquirer_A,65,DEBIT,company_1,low_score
128050,1,acquirer_A,120,DEBIT,company_2,intermediate_score
176727,0,acquirer_A,141,DEBIT,company_1,high_score
190982,1,acquirer_B,217,CREDIT,company_2,low_score
149609,1,acquirer_A,110,CREDIT,company_1,intermediate_score
241178,1,acquirer_A,132,DEBIT,company_2,low_score
196150,1,acquirer_A,161,DEBIT,company_2,low_score
173660,1,acquirer_A,119,DEBIT,company_1,high_score
269844,1,acquirer_A,27,CREDIT,company_1,high_score
105670,1,acquirer_B,44,DEBIT,company_2,high_score
219355,1,acquirer_A,92,DEBIT,company_1,intermediate_score
207309,1,acquirer_A,101,DEBIT,company_1,intermediate_score
239888,1,acquirer_A,105,CREDIT,company_1,high_score
132978,1,acquirer_A,221,DEBIT,company_1,intermediate_score
101568,1,acquirer_A,196,CREDIT,company_2,high_score
245513,1,acquirer_A,72,DEBIT,company_1,high_score
274559,1,acquirer_A,141,CREDIT,company_2,intermediate_score
196598,0,acquirer_B,218,CREDIT,company_1,intermediate_score
226099,1,acquirer_A,103,DEBIT,company_1,intermediate_score
202769,0,acquirer_A,156,DEBIT,company_1,intermediate_score
173081,0,acquirer_A,156,DEBIT,company_1,intermediate_score
135836,1,acquirer_A,156,DEBIT,company_1,intermediate_score
273533,1,acquirer_A,185,DEBIT,company_2,high_score
262581,1,acquirer_A,62,DEBIT,company_1,intermediate_score
180707,1,acquirer_B,99,CREDIT,company_2,low_score
163471,1,acquirer_A,205,DEBIT,company_1,intermediate_score
176341,1,acquirer_A,29,CREDIT,company_2,intermediate_score
191335,1,acquirer_A,149,CREDIT,company_2,high_score
246956,1,acquirer_B,74,DEBIT,company_2,intermediate_score
186809,0,acquirer_A,157,DEBIT,company_1,low_score
106353,0,acquirer_A,157,DEBIT,company_1,low_score
148992,0,acquirer_A,157,DEBIT,company_1,low_score
257195,1,acquirer_A,125,DEBIT,company_2,high_score
216856,1,acquirer_A,126,CREDIT,company_1,intermediate_score
295415,1,acquirer_A,98,DEBIT,company_1,intermediate_score
163813,0,acquirer_B,71,CREDIT,company_1,low_score
157900,1,acquirer_B,83,CREDIT,company_1,intermediate_score
297250,1,acquirer_A,45,CREDIT,company_1,intermediate_score
202947,1,acquirer_B,106,CREDIT,company_2,high_score
293061,1,acquirer_B,140,CREDIT,company_2,low_score
264909,1,acquirer_A,70,DEBIT,company_2,high_score
215473,1,acquirer_B,106,CREDIT,company_1,intermediate_score
130477,1,acquirer_A,130,DEBIT,company_1,intermediate_score
155340,1,acquirer_A,10,DEBIT,company_1,high_score
216191,1,acquirer_A,100,DEBIT,company_1,high_score
169158,1,acquirer_A,38,CREDIT,company_1,intermediate_score
221741,0,acquirer_A,37,CREDIT,company_1,low_score
222265,0,acquirer_A,37,CREDIT,company_1,low_score
222978,1,acquirer_A,37,CREDIT,company_2,low_score
199133,1,acquirer_A,131,DEBIT,company_1,intermediate_score
286809,1,acquirer_A,111,DEBIT,company_1,intermediate_score
157926,1,acquirer_A,73,CREDIT,company_1,high_score
109466,1,acquirer_A,233,DEBIT,company_1,low_score
275638,1,acquirer_A,211,DEBIT,company_2,intermediate_score
183425,1,acquirer_A,32,CREDIT,company_1,intermediate_score
283366,1,acquirer_A,90,DEBIT,company_1,intermediate_score
147786,1,acquirer_A,130,DEBIT,company_1,intermediate_score
207636,1,acquirer_A,163,CREDIT,company_1,intermediate_score
124942,0,acquirer_A,17,DEBIT,company_1,low_score
210861,1,acquirer_B,263,CREDIT,company_2,low_score
287061,1,acquirer_A,130,DEBIT,company_1,intermediate_score
263916,1,acquirer_B,181,CREDIT,company_1,low_score
184508,1,acquirer_B,217,DEBIT,company_1,low_score
159537,1,acquirer_A,44,CREDIT,company_1,high_score
154581,1,acquirer_A,155,DEBIT,company_2,intermediate_score
109815,1,acquirer_A,135,DEBIT,company_1,high_score
153965,1,acquirer_A,124,DEBIT,company_1,intermediate_score
242610,0,acquirer_B,168,DEBIT,company_1,low_score
293118,0,acquirer_B,168,DEBIT,company_1,low_score
296641,0,acquirer_B,168,DEBIT,company_1,low_score
211744,0,acquirer_B,168,DEBIT,company_1,low_score
122445,1,acquirer_A,100,DEBIT,company_1,intermediate_score
217685,1,acquirer_A,133,DEBIT,company_1,high_score
157593,1,acquirer_A,140,CREDIT,company_1,intermediate_score
252748,1,acquirer_A,46,DEBIT,company_1,high_score
113652,1,acquirer_A,60,DEBIT,company_2,high_score
150888,1,acquirer_A,207,DEBIT,company_1,high_score
249676,1,acquirer_A,233,DEBIT,company_1,low_score
256850,1,acquirer_A,28,DEBIT,company_2,high_score
275788,0,acquirer_A,57,CREDIT,company_1,high_score
158813,1,acquirer_A,90,DEBIT,company_1,high_score
278425,1,acquirer_A,110,DEBIT,company_1,intermediate_score
154365,0,acquirer_A,227,DEBIT,company_1,low_score
230665,1,acquirer_B,200,DEBIT,company_1,intermediate_score
278081,1,acquirer_B,18,CREDIT,company_2,high_score
125422,1,acquirer_A,134,DEBIT,company_1,intermediate_score
164109,1,acquirer_A,93,DEBIT,company_2,high_score
221962,1,acquirer_B,161,CREDIT,company_1,intermediate_score
276059,1,acquirer_A,153,DEBIT,company_2,intermediate_score
126399,1,acquirer_A,81,DEBIT,company_1,intermediate_score
242650,1,acquirer_A,72,CREDIT,company_1,intermediate_score
224933,1,acquirer_B,65,CREDIT,company_2,intermediate_score
146274,1,acquirer_A,251,DEBIT,company_1,intermediate_score
181121,1,acquirer_A,142,CREDIT,company_2,low_score
144781,1,acquirer_A,180,CREDIT,company_2,low_score
106991,1,acquirer_A,114,DEBIT,company_1,intermediate_score
106696,1,acquirer_B,238,CREDIT,company_2,low_score
148883,1,acquirer_A,156,CREDIT,company_1,intermediate_score
268383,1,acquirer_A,53,DEBIT,company_1,intermediate_score
118617,1,acquirer_A,167,DEBIT,company_2,low_score
184452,1,acquirer_A,255,DEBIT,company_1,high_score
100880,1,acquirer_A,153,CREDIT,company_2,intermediate_score
175554,1,acquirer_A,255,CREDIT,company_1,low_score
108957,1,acquirer_A,126,DEBIT,company_1,intermediate_score
249338,1,acquirer_A,113,CREDIT,company_1,intermediate_score
179016,1,acquirer_A,112,CREDIT,company_1,high_score
177412,1,acquirer_A,105,DEBIT,company_1,intermediate_score
166589,1,acquirer_A,48,CREDIT,company_2,intermediate_score
167143,1,acquirer_A,47,CREDIT,company_2,high_score
178660,1,acquirer_A,194,CREDIT,company_2,intermediate_score
261845,1,acquirer_A,77,CREDIT,company_2,high_score
142976,1,acquirer_A,150,CREDIT,company_1,intermediate_score
133314,1,acquirer_A,174,DEBIT,company_1,intermediate_score
200852,1,acquirer_B,102,DEBIT,company_2,high_score
178483,1,acquirer_B,243,CREDIT,company_1,low_score
273957,1,acquirer_B,156,CREDIT,company_2,intermediate_score
247599,1,acquirer_A,46,DEBIT,company_1,high_score
271496,1,acquirer_A,100,DEBIT,company_2,intermediate_score
267672,1,acquirer_B,64,DEBIT,company_1,intermediate_score
102902,1,acquirer_A,143,CREDIT,company_2,intermediate_score
269277,1,acquirer_A,32,DEBIT,company_2,intermediate_score
174482,1,acquirer_A,60,DEBIT,company_1,intermediate_score
250400,1,acquirer_A,85,DEBIT,company_1,intermediate_score
283275,1,acquirer_B,103,DEBIT,company_2,intermediate_score
248618,1,acquirer_A,181,DEBIT,company_2,intermediate_score
296956,1,acquirer_A,233,CREDIT,company_1,low_score
278908,1,acquirer_A,148,DEBIT,company_1,low_score
134488,1,acquirer_A,280,CREDIT,company_2,low_score
190977,1,acquirer_A,48,DEBIT,company_1,high_score
230380,1,acquirer_A,122,DEBIT,company_2,intermediate_score
183239,1,acquirer_A,218,CREDIT,company_2,intermediate_score
201649,1,acquirer_A,254,CREDIT,company_1,low_score
151899,1,acquirer_A,39,DEBIT,company_1,low_score
249062,1,acquirer_A,152,CREDIT,company_2,high_score
152542,1,acquirer_A,253,DEBIT,company_1,high_score
219442,1,acquirer_A,66,CREDIT,company_1,high_score
230664,1,acquirer_A,239,CREDIT,company_2,low_score
282279,0,acquirer_A,115,CREDIT,company_1,intermediate_score
211379,0,acquirer_A,115,CREDIT,company_1,intermediate_score
288647,1,acquirer_B,158,CREDIT,company_1,low_score
150241,1,acquirer_B,130,CREDIT,company_2,high_score
233181,1,acquirer_A,99,DEBIT,company_2,high_score
294499,1,acquirer_B,156,CREDIT,company_1,high_score
249171,1,acquirer_B,137,DEBIT,company_2,low_score
148253,1,acquirer_A,147,DEBIT,company_2,high_score
142437,1,acquirer_A,143,DEBIT,company_1,low_score
130887,1,acquirer_B,148,CREDIT,company_1,intermediate_score
227003,1,acquirer_A,42,DEBIT,company_1,low_score
259516,1,acquirer_B,149,CREDIT,company_1,intermediate_score
175887,1,acquirer_B,148,CREDIT,company_1,intermediate_score
286387,1,acquirer_A,181,CREDIT,company_1,intermediate_score
181344,1,acquirer_A,141,CREDIT,company_2,intermediate_score
112632,1,acquirer_A,109,DEBIT,company_1,low_score
256695,1,acquirer_A,205,CREDIT,company_1,intermediate_score
271615,1,acquirer_A,150,CREDIT,company_1,high_score
100611,1,acquirer_A,191,CREDIT,company_2,intermediate_score
139711,1,acquirer_A,166,CREDIT,company_2,intermediate_score
197158,1,acquirer_B,158,CREDIT,company_2,intermediate_score
297011,0,acquirer_A,243,DEBIT,company_1,low_score
101771,0,acquirer_A,243,DEBIT,company_1,low_score
165531,1,acquirer_A,111,CREDIT,company_1,intermediate_score
168649,1,acquirer_A,24,CREDIT,company_2,intermediate_score
244049,0,acquirer_B,233,CREDIT,company_1,low_score
162963,1,acquirer_A,150,CREDIT,company_2,intermediate_score
129781,1,acquirer_A,166,CREDIT,company_2,high_score
143165,1,acquirer_B,179,DEBIT,company_2,low_score
210873,1,acquirer_A,133,DEBIT,company_2,low_score
225209,1,acquirer_A,96,DEBIT,company_1,high_score
184685,1,acquirer_B,195,CREDIT,company_2,low_score
156813,1,acquirer_A,172,CREDIT,company_2,low_score
166765,1,acquirer_A,234,DEBIT,company_1,intermediate_score
137910,1,acquirer_A,192,DEBIT,company_1,intermediate_score
144141,1,acquirer_A,155,CREDIT,company_1,intermediate_score
116971,1,acquirer_A,270,CREDIT,company_1,intermediate_score
120604,1,acquirer_A,179,CREDIT,company_1,intermediate_score
124342,1,acquirer_A,125,CREDIT,company_1,high_score
253301,1,acquirer_A,141,CREDIT,company_1,intermediate_score
277534,1,acquirer_A,45,CREDIT,company_2,high_score
122708,1,acquirer_A,163,CREDIT,company_2,low_score
242319,1,acquirer_A,256,DEBIT,company_2,intermediate_score
144788,1,acquirer_A,96,DEBIT,company_1,high_score
293940,1,acquirer_A,123,CREDIT,company_1,intermediate_score
217208,1,acquirer_B,214,CREDIT,company_2,high_score
234055,1,acquirer_A,181,CREDIT,company_1,intermediate_score
177997,1,acquirer_A,177,CREDIT,company_2,high_score
110925,0,acquirer_A,120,CREDIT,company_2,intermediate_score
129066,1,acquirer_B,167,CREDIT,company_1,intermediate_score
265665,1,acquirer_A,155,DEBIT,company_1,intermediate_score
217759,1,acquirer_A,126,DEBIT,company_1,intermediate_score
219415,1,acquirer_A,29,DEBIT,company_1,high_score
229035,0,acquirer_A,231,CREDIT,company_1,low_score
211802,1,acquirer_A,189,CREDIT,company_1,high_score
207628,1,acquirer_A,213,DEBIT,company_1,intermediate_score
188819,1,acquirer_A,226,DEBIT,company_1,intermediate_score
234446,1,acquirer_B,214,CREDIT,company_1,intermediate_score
229392,1,acquirer_A,66,DEBIT,company_1,low_score
226531,1,acquirer_A,195,DEBIT,company_1,low_score
295547,1,acquirer_B,82,DEBIT,company_2,intermediate_score
181563,0,acquirer_A,242,DEBIT,company_1,low_score
177625,1,acquirer_A,112,DEBIT,company_1,intermediate_score
115076,1,acquirer_A,139,CREDIT,company_2,intermediate_score
104273,1,acquirer_A,184,DEBIT,company_1,low_score
287766,1,acquirer_A,202,DEBIT,company_1,low_score
211685,1,acquirer_A,169,CREDIT,company_1,intermediate_score
292038,1,acquirer_B,59,CREDIT,company_2,high_score
173318,1,acquirer_A,60,CREDIT,company_1,intermediate_score
282843,1,acquirer_A,48,DEBIT,company_1,high_score
251688,1,acquirer_A,81,DEBIT,company_1,intermediate_score
219905,1,acquirer_A,69,CREDIT,company_1,intermediate_score
235008,1,acquirer_A,99,DEBIT,company_1,low_score
